0.000000	3.703828	N
3.703828	7.131021	F#:maj
7.131021	10.565898	A#:min7
10.565898	13.954670	G#:min7
13.954670	17.358810	C#:7
17.358810	20.786004	F#:maj
20.786004	24.220881	A#:min7
24.220881	26.141953	G#:min7
26.141953	27.609653	G#:min7/4
27.609653	31.013793	F#:maj
31.013793	34.440986	F#:maj
34.440986	37.875864	A#:min7
37.875864	39.673987	G#:min7
39.673987	41.264635	C#:7
41.264635	44.668776	F#:maj
44.668776	48.095969	A#:min7
48.095969	51.530846	D#:min
51.530846	54.919618	G#:min7
54.919618	58.323758	C#:7
58.323758	61.750952	F#:maj
61.750952	65.185829	A#:min7
65.185829	66.983953	G#:min7
66.983953	68.574601	C#:7
68.574601	71.978741	F#:maj
71.978741	75.405934	A#:min7
75.405934	78.840812	D#:min
78.840812	82.229584	G#:min7
82.229584	85.633724	C#:7
85.633724	87.385742	D#:min
87.385742	89.060917	A#:min
89.060917	89.936926	B:maj
89.936926	90.797567	C#:maj
90.797567	92.495795	F#:maj
92.495795	94.293918	A#:min7
94.293918	95.922988	D#:min
95.922988	97.705743	B:maj
97.705743	99.288707	C#:maj
99.288707	101.056093	D#:min
101.056093	102.715900	A#:min
102.715900	103.607277	B:maj
103.607277	104.452549	C#:maj
104.452549	106.150777	F#:maj
106.150777	107.833637	A#:min
107.833637	109.539549	D#:min
109.539549	111.268514	B:maj
111.268514	112.997479	B:maj/2
112.997479	116.424673	F#:maj
116.424673	119.859550	D#:min7
119.859550	121.550094	A#:min
121.550094	123.248322	A#:min
123.248322	124.961918	G#:min
124.961918	126.652462	C#:maj
126.652462	130.079655	F#:maj
130.079655	133.514533	B:maj
133.514533	135.335709	A#:min7
135.335709	136.903304	D#:min
136.903304	140.307445	G#:min
140.307445	142.051778	G#:min7/4
142.051778	143.734638	C#:maj
143.734638	147.161831	F#:maj
147.161831	150.596709	A#:min7
150.596709	152.394832	G#:min7
152.394832	153.985480	C#:maj
153.985480	157.389621	F#:maj
157.389621	160.816814	A#:min7
160.816814	164.251691	D#:min
164.251691	167.640463	G#:min7
167.640463	171.044603	C#:maj
171.044603	172.796621	D#:min
172.796621	174.471797	A#:min
174.471797	175.347806	B:maj
175.347806	176.208446	C#:7
176.208446	177.906674	F#:maj
177.906674	179.704798	A#:min7
179.704798	181.333867	D#:min
181.333867	183.116622	B:maj
183.116622	184.699586	C#:maj
184.699586	186.466973	D#:min
186.466973	188.126779	A#:min
188.126779	189.018157	B:maj
189.018157	189.863429	C#:maj
189.863429	191.561657	F#:maj
191.561657	193.244516	A#:min
193.244516	194.950428	D#:min
194.950428	196.679394	B:maj
196.679394	198.408359	B:maj/2
198.408359	201.835552	F#:maj
201.835552	203.587570	D#:min
203.587570	205.262745	A#:min
205.262745	206.138754	B:maj
206.138754	206.999395	C#:7
206.999395	208.697623	F#:maj
208.697623	210.495746	A#:min7
210.495746	212.124816	D#:min
212.124816	213.907571	B:maj
213.907571	215.490535	C#:maj
215.490535	217.257921	D#:min
217.257921	218.917728	A#:min
218.917728	219.809105	B:maj
219.809105	220.654377	C#:maj
220.654377	222.352605	F#:maj
222.352605	224.035465	A#:min
224.035465	225.741377	D#:min
225.741377	227.470342	B:maj
227.470342	229.199307	B:maj/2
229.199307	232.511236	F#:maj
232.511236	234.194096	D#:min
234.194096	235.900008	A#:min
235.900008	236.799070	B:maj
236.799070	237.628973	C#:maj
237.628973	239.288780	F#:maj
239.288780	241.025429	A#:min
241.025429	242.785132	D#:min
242.785132	244.467991	B:maj
244.467991	246.173903	C#:maj
246.173903	247.902868	D#:min
247.902868	249.631834	A#:min
249.631834	250.615423	B:maj
250.615423	251.537537	C#:maj
251.537537	253.059027	F#:maj
253.059027	254.741886	A#:min
254.741886	256.447799	D#:min
256.447799	258.176764	B:maj
258.176764	259.905729	C#:maj 
259.905729	262.295543	F#:maj
262.295543	263.332922	C#:maj/3
263.332922	265.015781	D#:min
265.015781	266.721694	A#:min
266.721694	267.643809	B:maj
267.643809	268.450659	C#:maj
268.450659	270.179624	F#:maj
270.179624	272.023854	A#:min
272.023854	273.606817	D#:min
273.606817	275.374204	B:maj
275.374204	276.880325	C#:maj
276.880325	278.355708	D#:min
278.355708	284.994935	N
