0.000000	2.397443	G:maj
2.397443	4.495205	F:maj
4.495205	8.952549	A:min
8.952549	11.190443	G:maj
11.190443	13.424384	F:maj
13.424384	15.658324	A:min
15.658324	17.867923	A:min
17.867923	20.110686	G:maj
20.110686	22.344627	F:maj
22.344627	24.578567	A:min
24.578567	26.759323	A:min
26.759323	29.002087	G:maj
29.002087	31.236027	F:maj
31.236027	33.469968	A:min
33.469968	35.650724	A:min
35.650724	37.893487	G:maj
37.893487	40.127427	F:maj
40.127427	42.361368	A:min
42.361368	44.503177	A:min
44.503177	46.745940	G:maj
46.745940	48.979881	F:maj
48.979881	51.213821	A:min
51.213821	53.355631	A:min
53.355631	55.598394	G:maj
55.598394	57.832335	F:maj
57.832335	60.066275	A:min
60.066275	62.208085	A:min
62.208085	64.450848	N
64.450848	66.684788	F:maj
66.684788	68.918729	A:min
68.918729	71.176892	A:min
71.176892	73.416320	G:maj
73.416320	75.634122	F:maj
75.634122	77.868063	A:min
77.868063	80.059549	A:min
80.059549	82.298977	G:maj
82.298977	84.516779	F:maj
84.516779	86.750719	A:min
86.750719	88.942205	A:min
88.942205	91.181633	G:maj
91.181633	93.399436	F:maj
93.399436	95.633376	A:min
95.633376	97.824862	A:min
97.824862	100.064290	G:maj
100.064290	102.282092	F:maj
102.282092	104.516033	A:min
104.516033	106.707519	A:min
106.707519	108.946946	G:maj
108.946946	111.164749	F:maj
111.164749	113.398689	A:min
113.398689	115.590175	A:min
115.590175	117.829603	G:maj
117.829603	120.047405	F:maj
120.047405	122.281346	A:min
122.281346	124.502457	A:min
124.502457	126.741884	G:maj
126.741884	128.959687	F:maj
128.959687	131.193627	A:min
131.193627	133.385113	A:min
133.385113	135.624541	G:maj
135.624541	137.842343	F:maj
137.842343	140.076284	A:min
140.076284	142.267770	A:min
142.267770	144.507198	G:maj
144.507198	146.725000	F:maj
146.725000	148.958941	A:min
148.958941	151.150426	A:min
151.150426	153.389854	G:maj
153.389854	155.607657	F:maj
155.607657	157.841597	A:min
157.841597	160.033083	A:min
160.033083	162.269697	N
162.269697	164.509125	G:maj
164.509125	166.726927	F:maj
166.726927	168.960868	A:min
168.960868	171.152353	A:min
171.152353	173.391781	G:maj
173.391781	175.609584	F:maj
175.609584	177.843524	A:min
177.843524	180.035010	A:min
180.035010	182.274438	G:maj
182.274438	184.492240	F:maj
184.492240	186.726181	A:min
186.726181	188.917667	A:min
188.917667	191.157095	G:maj
191.157095	193.374897	F:maj
193.374897	195.608837	A:min
195.608837	197.800323	A:min
197.800323	200.039751	G:maj
200.039751	202.257554	F:maj
202.257554	204.491494	A:min
204.491494	206.682980	A:min
206.682980	218.448229	N
