0.000000	0.516002	N
0.516002	3.342548	Bb:maj
3.342548	6.169094	D:min7/4
6.169094	8.995639	D:min7
8.995639	11.833652	D:min7
11.833652	14.660197	Bb:maj
14.660197	17.486743	D:min7/4
17.486743	20.313289	D:min7
20.313289	23.088234	D:min7
23.088234	25.914780	Bb:maj
25.914780	28.741325	D:min7/4
28.741325	31.567871	D:min7
31.567871	34.382950	D:min7
34.382950	37.209496	Bb:maj
37.209496	40.036041	D:min7/4
40.036041	42.862587	D:min7
42.862587	45.700599	D:min7
45.700599	48.527145	Eb:maj
48.527145	51.353691	F:maj
51.353691	54.180236	D:min7
54.180236	56.955182	G:min7
56.955182	59.781727	Eb:maj
59.781727	61.346934	F:maj
61.346934	62.602540	D:maj/3
62.602540	65.452019	G:min7
65.452019	66.908292	G:min7
66.908292	68.244164	Bb:maj/5
68.244164	71.070710	Eb:maj
71.070710	73.897255	F:7
73.897255	76.723801	D:min7
76.723801	78.936877	G:min7
78.936877	79.584747	Bb:maj/5
79.584747	82.411293	Eb:maj7
82.411293	83.833165	F:7
83.833165	85.237838	D:maj/3
85.237838	87.387848	G:min7
87.387848	88.064384	F:7
88.064384	90.867996	G:min7
90.867996	93.694542	Bb:maj
93.694542	96.521087	F:maj
96.521087	99.347633	G:min7
99.347633	102.145512	D:min7
102.145512	104.972058	Eb:maj
104.972058	106.491398	D:min7
106.491398	107.208067	G:min7
107.208067	107.798603	G:7/3
107.798603	110.344214	C:min7
110.344214	112.110089	D:maj/3
112.110089	112.752225	G:min7
112.752225	113.480361	F:7
113.480361	116.306907	Bb:maj
116.306907	119.133453	F:maj
119.133453	121.959998	G:min7
121.959998	124.757877	D:min7
124.757877	127.584423	Eb:maj
127.584423	128.690961	D:min7
128.690961	129.820433	G:min7
129.820433	130.410969	G:7/3
130.410969	131.769774	C:min7
131.769774	133.237514	Eb:min(6)
133.237514	136.035393	G:min7
136.035393	138.861939	Gb:maj7
138.861939	141.728618	C:min7
141.728618	144.526497	Eb:min(6)
144.526497	147.364509	Eb:min(6)
147.364509	150.168121	C:(1,3,b5,b7,9)
150.168121	153.023334	C:min7
153.023334	155.821213	F:7(b9)
155.821213	158.647758	Bb:maj
158.647758	161.474304	G:min7
161.474304	164.300850	D:min7
164.300850	167.115929	D:min7
167.115929	169.942474	Bb:maj
169.942474	172.769020	G:min7
172.769020	175.595566	D:min7
175.595566	178.410644	D:min7
178.410644	181.237190	Eb:maj7
181.237190	184.063736	F:7
184.063736	186.890281	D:min7
186.890281	188.977224	G:min7
188.977224	189.665227	Bb:maj/5
189.665227	192.491773	Eb:maj7
192.491773	194.056979	F:7
194.056979	195.312585	D:maj/3
195.312585	198.162064	G:min7
198.162064	200.294873	G:min7
200.294873	200.954209	F:7
200.954209	203.780755	Bb:maj
203.780755	206.607301	F:maj
206.607301	209.433846	G:min7
209.433846	212.231725	D:min7
212.231725	215.058271	Eb:maj
215.058271	216.124676	D:min7
216.124676	217.294281	G:min7
217.294281	217.884817	G:7/3
217.884817	220.430428	C:min7
220.430428	222.196302	D:maj/3
222.196302	222.838438	G:min7
222.838438	223.566575	F:7
223.566575	226.393120	Bb:maj
226.393120	229.219666	F:maj
229.219666	232.046212	G:min7
232.046212	234.844090	D:min7
234.844090	237.670636	Eb:maj
237.670636	238.748507	D:min7
238.748507	239.906646	G:min7
239.906646	240.497182	G:7/3
240.497182	241.855988	C:min7
241.855988	243.323727	F:7
243.323727	246.178940	Bb:maj
246.178940	248.013615	C:min7
248.013615	251.820564	F:7(11,b9)
251.820564	254.647110	Bb:maj
254.647110	257.473656	D:min7/4
257.473656	260.300201	D:min7
260.300201	263.138214	D:min7
263.138214	265.964759	Bb:maj
265.964759	268.791305	D:min7/4
268.791305	271.617851	D:min7
271.617851	282.757766	D:min7
