0.000000	1.627722	N
1.627722	3.916705	B:min(9)
3.916705	6.281988	B:min(9)
6.281988	8.570972	B:min(9)
8.570972	10.859956	B:min(9)
10.859956	13.148939	F#:min7
13.148939	15.501506	F#:min7
15.501506	17.790489	G:maj7
17.790489	20.079473	E:min(6)
20.079473	22.406606	C#:hdim7
22.406606	24.695590	F#:7
24.695590	27.010007	F#:7
27.010007	29.298990	B:min7
29.298990	31.613407	B:min7
31.613407	33.927824	F#:min7
33.927824	36.216807	F#:min7
36.216807	38.569374	G:maj7
38.569374	40.896507	E:min7
40.896507	43.160058	F#:7(11)
43.160058	45.449041	F#:7
45.449041	47.763458	B:min7
47.763458	50.090591	B:min7
50.090591	52.379575	F#:min7
52.379575	54.719425	F#:min7
54.719425	57.008409	G:maj7
57.008409	59.348259	F#:min7
59.348259	61.637242	B:min7
61.637242	63.964375	B:min7
63.964375	66.291509	B:min7
66.291509	68.618642	F#:min7
68.618642	69.775851	G:maj
69.775851	70.844043	A:maj
70.844043	73.171176	D:maj
73.171176	75.498310	E:min7
75.498310	77.825443	F#:min7
77.825443	80.152576	C#:hdim7
80.152576	81.322501	F#:7(11)
81.322501	82.428843	F#:7
82.428843	84.755977	B:min7
84.755977	87.083110	A:maj
87.083110	88.189452	G:maj
88.189452	89.308511	A:maj
89.308511	91.699227	D:maj
91.699227	93.988211	E:min7
93.988211	96.315344	F#:min7
96.315344	97.421686	G:maj
97.421686	98.566178	F#:min7
98.566178	100.893311	B:min7
100.893311	103.195011	B:min7
103.195011	105.522145	A:maj
105.522145	107.798412	G:maj
107.798412	110.061962	F#:min
110.061962	112.414529	G:min
112.414529	114.741662	C:7
114.741662	117.068795	F:maj7
117.068795	119.332346	F#:min
119.332346	121.621329	G:maj7
121.621329	123.948463	G:maj7
123.948463	126.275596	F#:min7
126.275596	128.564580	B:min7
128.564580	130.866280	Bb:maj
130.866280	133.193413	G:min7
133.193413	135.520547	A:7
135.520547	137.809530	A:7
137.809530	139.511205	F#:7(11)
139.511205	142.393564	F#:7
142.393564	144.701914	B:min7
144.701914	147.003614	B:min7
147.003614	149.305315	F#:min7
149.305315	151.607015	F#:min7
151.607015	153.908715	G:maj7
153.908715	156.235848	E:min7
156.235848	158.537548	F#:7(11)
158.537548	160.839249	F#:7
160.839249	163.140949	B:min7
163.140949	165.442649	B:min7
165.442649	167.782499	F#:min7
167.782499	170.084199	F#:min7
170.084199	172.385899	G:maj
172.385899	174.687600	F#:min7
174.687600	177.027449	B:min7
177.027449	179.329150	B:min7
179.329150	181.630850	B:min
181.630850	183.932550	F#:min
183.932550	185.038892	G:maj
185.038892	186.234250	A:maj
186.234250	188.535950	D:maj
188.535950	190.837651	E:min7
190.837651	193.139351	F#:min7
193.139351	195.441051	C#:hdim7
195.441051	196.610976	F#:7(11)
196.610976	197.793617	F:7
197.793617	200.095318	B:min
200.095318	202.397018	A:maj
202.397018	203.554226	G:maj
203.554226	204.698718	A:maj
204.698718	207.000418	D:maj
207.000418	209.302118	E:min7
209.302118	211.603819	F#:min7
211.603819	212.786460	G:maj
212.786460	213.918235	F#:min
213.918235	216.219936	B:min
216.219936	218.534352	B:min
218.534352	220.855127	F#:min
220.855127	222.005977	G:maj
222.005977	223.169544	A:maj
223.169544	225.471244	D:maj
225.471244	227.792019	E:min7
227.792019	230.093720	F#:min7
230.093720	232.395420	C#:hdim7
232.395420	233.546270	F#:7(11)
233.546270	234.716195	F#:7
234.716195	237.011537	B:min
237.011537	239.313237	A:maj
239.313237	240.476804	G:maj
240.476804	241.672162	A:maj
241.672162	243.935712	D:maj
243.935712	246.237412	E:min7
246.237412	248.539113	F#:min7
248.539113	249.702679	G:maj
249.702679	250.872604	F#:min
250.872604	253.174304	B:min
253.174304	254.948267	B:min7
254.948267	255.590454	F#:min
255.590454	257.949379	E:min7
257.949379	260.365528	F#:min7
260.365528	261.656260	G:maj
261.656260	264.364891	F#:min
264.364891	267.950965	C:maj7
267.950965	271.587906	C:maj7
271.587906	276.102290	N
