0.000000	7.569705	N
7.569705	9.520181	Ab:maj
9.520181	11.421315	Gb:maj6(9)
11.421315	13.392109	F:min9
13.392109	15.319365	Db:maj9
15.319365	17.261134	Ab:maj
17.261134	19.188390	Gb:maj6(9)
19.188390	21.130159	F:min9
21.130159	23.069025	Db:maj9
23.069025	25.010794	Ab:maj
25.010794	26.938050	Gb:maj6(9)
26.938050	28.879819	F:min9
28.879819	30.812880	Db:maj9
30.812880	32.754649	Ab:maj
32.754649	34.681905	Gb:maj6(9)
34.681905	36.623673	F:min9
36.623673	38.562540	Db:maj9
38.562540	40.504308	Ab:maj
40.504308	42.431565	Gb:maj6(9)
42.431565	44.373333	F:min9
44.373333	46.312200	Db:maj9
46.312200	48.253968	Ab:maj(9)
48.253968	50.181224	Bb:min(9)
50.181224	52.122993	F:min7(11)
52.122993	54.061859	Db:maj6
54.061859	56.003628	Ab:maj(9)
56.003628	57.930884	Bb:min(9)
57.930884	59.872653	F:min7(11)
59.872653	61.782494	Db:maj6
61.782494	63.724263	Ab:maj(9)
63.724263	65.651519	Bb:min(9)
65.651519	67.593288	F:min7(11)
67.593288	69.532154	Db:maj6
69.532154	71.473923	Ab:maj(9)
71.473923	73.401179	Bb:min(9)
73.401179	75.342948	F:min7(11)
75.342948	77.281814	Db:maj6
77.281814	79.223583	Ab:maj(9)
79.223583	81.150839	Bb:min(9)
81.150839	83.092608	F:min7(11)
83.092608	85.019864	Db:maj6
85.019864	86.961633	Ab:maj(9)
86.961633	88.888889	Bb:min(9)
88.888889	90.830658	F:min7(11)
90.830658	92.746304	Db:maj6
92.746304	94.688073	Ab:maj
94.688073	96.615329	Gb:maj6(9)
96.615329	98.557098	F:min9
98.557098	100.495964	Db:maj9
100.495964	102.437732	Ab:maj
102.437732	104.364989	Gb:maj6(9)
104.364989	106.306757	F:min9
106.306757	108.239819	Db:maj9
108.239819	110.181587	Ab:maj
110.181587	112.108844	Gb:maj6(9)/3
112.108844	114.050612	F:min9
114.050612	115.989478	Db:maj9
115.989478	117.931247	Ab:maj
117.931247	119.858503	Gb:maj6(9)/3
119.858503	121.800272	F:min9
121.800272	123.707211	Db:maj9
123.707211	125.648980	Ab:maj(9)
125.648980	127.576236	Bb:min(9)
127.576236	129.518005	F:min7(11)
129.518005	131.456871	Db:maj6
131.456871	133.398639	Ab:maj(9)
133.398639	135.325896	Bb:min(9)
135.325896	137.267664	F:min7(11)
137.267664	139.177506	Db:maj6
139.177506	141.119274	Ab:maj(9)
141.119274	143.046531	Bb:min(9)
143.046531	144.988299	F:min7(11)
144.988299	146.927166	Db:maj6
146.927166	148.868934	Ab:maj(9)
148.868934	150.796190	Bb:min(9)
150.796190	152.737959	F:min7(11)
152.737959	154.676825	Db:maj6
154.676825	156.618594	Ab:maj(9)
156.618594	158.545850	Bb:min(9)
158.545850	160.487619	F:min7(11)
160.487619	162.414875	Db:maj6
162.414875	164.356644	Ab:maj(9)
164.356644	166.283900	Bb:min(9)
166.283900	168.225669	F:min7(11)
168.225669	170.164535	Db:maj6
170.164535	174.027755	F:min7
174.027755	177.890975	Db:maj
177.890975	181.765805	Ab:maj
181.765805	185.649342	Eb:maj
185.649342	187.591111	Ab:maj(9)
187.591111	189.518367	Bb:min(9)
189.518367	191.460136	F:min7(11)
191.460136	193.399002	Db:maj6
193.399002	195.340771	Ab:maj(9)
195.340771	197.268027	Bb:min(9)
197.268027	199.209796	F:min7(11)
199.209796	201.108027	Db:maj6
201.108027	203.049796	Ab:maj(9)
203.049796	204.977052	Bb:min(9)
204.977052	206.918821	F:min7(11)
206.918821	208.857687	Db:maj6
208.857687	210.799456	Ab:maj(9)
210.799456	212.726712	Bb:min(9)
212.726712	214.668481	F:min7(11)
214.668481	216.607347	Db:maj6
216.607347	218.549116	Ab:maj(9)
218.549116	220.476372	Bb:min(9)
220.476372	222.418141	F:min7(11)
222.418141	224.357007	Db:maj6
224.357007	226.298776	Ab:maj(9)
226.298776	228.226032	Bb:min(9)
228.226032	230.167800	F:min7(11)
230.167800	232.106667	Db:maj
232.106667	233.668917	N
