0.000000	3.220957	N
3.220957	5.137829	B:min7
5.137829	7.466862	D:maj
7.466862	9.039178	E:min7
9.039178	13.150408	N
13.150408	15.084263	E:min
15.084263	17.018118	B:min
17.018118	18.951973	G:maj
18.951973	19.699229	D:maj
19.699229	20.886349	A:maj
20.886349	22.820204	E:min
22.820204	24.754059	B:min
24.754059	26.687914	G:maj
26.687914	27.435170	D:maj
27.435170	28.630204	A:maj
28.630204	30.564059	E:min
30.564059	32.497914	B:min
32.497914	34.431769	G:maj
34.431769	35.179025	D:maj
35.179025	36.366145	A:maj
36.366145	38.336145	B:min7
38.336145	40.350476	D:maj
40.350476	40.623311	D:maj
40.623311	42.179048	E:min7
42.179048	42.556372	F#:min7
42.556372	44.117914	G:maj7
44.117914	46.087914	B:min7
46.087914	48.102245	D:maj
48.102245	48.375079	D:maj
48.375079	49.930816	E:min7
49.930816	50.308141	F#:min7
50.308141	51.869683	G:maj7
51.869683	53.803537	E:min
53.803537	55.737392	B:min
55.737392	57.671247	G:maj
57.671247	58.418503	D:maj
58.418503	59.605624	A:maj
59.605624	61.539478	E:min
61.539478	63.473333	B:min
63.473333	65.407188	G:maj
65.407188	66.154444	D:maj
66.154444	67.341565	N
67.341565	69.275420	E:min9
69.275420	71.209274	B:min7
71.209274	73.143129	G:maj7
73.143129	73.890385	D:maj
73.890385	75.077506	A:maj
75.077506	77.011361	E:min9
77.011361	78.945215	B:min7
78.945215	80.879070	G:maj7
80.879070	81.626327	D:maj
81.626327	82.813447	A:maj
82.813447	84.747302	E:min9
84.747302	86.681156	B:min7
86.681156	88.615011	G:maj7
88.615011	89.362268	D:maj
89.362268	90.549388	A:maj
90.549388	92.519388	B:min7
92.519388	94.533719	D:maj
94.533719	94.806553	D:maj
94.806553	96.362290	E:min7
96.362290	96.739615	F#:min7
96.739615	98.301156	G:maj7
98.301156	100.271156	B:min7
100.271156	102.285488	D:maj
102.285488	102.558322	D:maj
102.558322	104.114059	E:min7
104.114059	104.491383	F#:min7
104.491383	106.052925	G:maj7
106.052925	107.986780	E:min
107.986780	109.920635	B:min
109.920635	111.854490	G:maj
111.854490	112.601746	D:maj
112.601746	113.788866	A:maj
113.788866	115.722721	E:min
115.722721	117.656576	B:min
117.656576	119.590431	G:maj
119.590431	120.337687	D:maj
120.337687	121.524807	A:maj
121.524807	123.458662	E:min
123.458662	125.392517	B:min
125.392517	127.326372	G:maj
127.326372	128.073628	D:maj
128.073628	129.260748	A:maj
129.260748	131.194603	E:min
131.194603	133.128458	B:min
133.128458	135.062313	G:maj
135.062313	135.809569	D:maj
135.809569	136.996689	A:maj
136.996689	138.966689	B:min7
138.966689	140.981020	D:maj
140.981020	141.253855	D:maj
141.253855	142.809592	E:min7
142.809592	143.186916	F#:min7
143.186916	144.748458	G:maj7
144.748458	146.718458	B:min7
146.718458	148.732789	D:maj
148.732789	149.005624	D:maj
149.005624	150.561361	E:min7
150.561361	150.938685	F#:min7
150.938685	152.500227	G:maj7
152.500227	154.470227	B:min7
154.470227	156.484558	D:maj
156.484558	156.757392	D:maj
156.757392	158.313129	E:min7
158.313129	158.690454	F#:min7
158.690454	160.251995	G:maj7
160.251995	162.221995	B:min7
162.221995	164.236327	D:maj
164.236327	164.509161	D:maj
164.509161	166.064898	E:min7
166.064898	166.442222	F#:min7
166.442222	167.961542	G:maj7
167.961542	169.931542	B:min7
169.931542	171.945873	D:maj
171.945873	172.218707	D:maj
172.218707	173.774444	E:min7
173.774444	174.151769	F#:min7
174.151769	175.713311	G:maj7
175.713311	181.110542	N
